"","julian_day","hr_bin","Common.name","n"
"2865",163,1,"Ruby-throated Hummingbird",1200
"2866",163,1,"Scarlet Tanager",1200
"2867",163,1,"Summer Tanager",1200
"2868",163,1,"Tufted Titmouse",1200
"2869",163,1,"Turkey Vulture",15
"2870",163,1,"White-breasted Nuthatch",1186
"2871",163,1,"White-eyed Vireo",1200
"2872",163,1,"Yellow-billed Cuckoo",1200
"2873",163,1,"Yellow-throated Vireo",1200
"2874",163,1,"Yellow-throated Warbler",1200
"2875",163,2,"Acadian Flycatcher",1200
"2876",163,2,"American Crow",1198
"2877",163,2,"American Goldfinch",1200
"2878",163,2,"American Redstart",1198
"2879",163,2,"Barred Owl",1200
"2880",163,2,"Belted Kingfisher",1196
"2881",163,2,"Black Vulture",1082
"2882",163,2,"Black-and-white Warbler",1200
"2883",163,2,"Blue Grosbeak",1200
"2884",163,2,"Blue Jay",1200
"2885",163,2,"Blue-gray Gnatcatcher",1200
"2886",163,2,"Brown Thrasher",913
"2887",163,2,"Brown-headed Cowbird",1198
"2888",163,2,"Brown-headed Nuthatch",1200
"2889",163,2,"Carolina Chickadee",1200
"2890",163,2,"Carolina Wren",1181
"2891",163,2,"Chimney Swift",1182
"2892",163,2,"Chipping Sparrow",1181
"2893",163,2,"Common Grackle",1194
"2894",163,2,"Common Yellowthroat",1200
"2895",163,2,"Downy Woodpecker",1179
"2896",163,2,"Eastern Bluebird",1196
"2897",163,2,"Eastern Kingbird",1194
"2898",163,2,"Eastern Phoebe",1200
"2899",163,2,"Eastern Towhee",1200
"2900",163,2,"Eastern Wood-Pewee",1200
"2901",163,2,"European Starling",24
"2902",163,2,"Fish Crow",876
"2903",163,2,"Great Blue Heron",1191
"2904",163,2,"Great Crested Flycatcher",1200
"2905",163,2,"Hairy Woodpecker",1185
"2906",163,2,"House Finch",1008
"2907",163,2,"Indigo Bunting",1200
"2908",163,2,"Killdeer",839
"2909",163,2,"Mourning Dove",1200
"2910",163,2,"Northern Cardinal",1188
"2911",163,2,"Northern Flicker",1183
"2912",163,2,"Northern Mockingbird",959
"2913",163,2,"Northern Parula",1200
"2914",163,2,"Osprey",1125
"2915",163,2,"Ovenbird",1200
"2916",163,2,"Pileated Woodpecker",1198
"2917",163,2,"Pine Warbler",1200
"2918",163,2,"Red-bellied Woodpecker",1200
"2919",163,2,"Red-eyed Vireo",1200
"2920",163,2,"Red-headed Woodpecker",1200
"2921",163,2,"Red-shouldered Hawk",1184
"2922",163,2,"Red-tailed Hawk",1200
"2923",163,2,"Red-winged Blackbird",1185
"2924",163,2,"Ruby-throated Hummingbird",1200
"2925",163,2,"Scarlet Tanager",1200
"2926",163,2,"Summer Tanager",1200
"2927",163,2,"Tufted Titmouse",1200
"2928",163,2,"Turkey Vulture",3
"2929",163,2,"White-breasted Nuthatch",1181
"2930",163,2,"White-eyed Vireo",1198
"2931",163,2,"Yellow-billed Cuckoo",1200
"2932",163,2,"Yellow-throated Vireo",1200
"2933",163,2,"Yellow-throated Warbler",1200
"2934",163,3,"Acadian Flycatcher",1199
"2935",163,3,"American Crow",1199
"2936",163,3,"American Goldfinch",1199
"2937",163,3,"American Redstart",1199
"2938",163,3,"Barred Owl",1199
"2939",163,3,"Belted Kingfisher",1199
"2940",163,3,"Black Vulture",1021
"2941",163,3,"Black-and-white Warbler",1199
"2942",163,3,"Blue Grosbeak",1199
"2943",163,3,"Blue Jay",1199
"2944",163,3,"Blue-gray Gnatcatcher",1199
"2945",163,3,"Brown Thrasher",1076
"2946",163,3,"Brown-headed Cowbird",1199
"2947",163,3,"Brown-headed Nuthatch",1199
"2948",163,3,"Carolina Chickadee",1199
"2949",163,3,"Carolina Wren",1182
"2950",163,3,"Chimney Swift",1043
"2951",163,3,"Chipping Sparrow",1198
"2952",163,3,"Common Grackle",1181
"2953",163,3,"Common Yellowthroat",1199
"2954",163,3,"Downy Woodpecker",1177
"2955",163,3,"Eastern Bluebird",1193
"2956",163,3,"Eastern Kingbird",1197
"2957",163,3,"Eastern Phoebe",1199
"2958",163,3,"Eastern Towhee",1199
"2959",163,3,"Eastern Wood-Pewee",1199
"2960",163,3,"European Starling",132
"2961",163,3,"Fish Crow",959
"2962",163,3,"Great Blue Heron",1199
"2963",163,3,"Great Crested Flycatcher",1199
"2964",163,3,"Hairy Woodpecker",1191
"2965",163,3,"House Finch",963
"2966",163,3,"Indigo Bunting",1199
"2967",163,3,"Killdeer",1015
"2968",163,3,"Mourning Dove",1198
"2969",163,3,"Northern Cardinal",1196
"2970",163,3,"Northern Flicker",1197
"2971",163,3,"Northern Mockingbird",962
"2972",163,3,"Northern Parula",1199
"2973",163,3,"Osprey",1169
"2974",163,3,"Ovenbird",1199
"2975",163,3,"Pileated Woodpecker",1199
"2976",163,3,"Pine Warbler",1199
"2977",163,3,"Red-bellied Woodpecker",1199
"2978",163,3,"Red-eyed Vireo",1198
"2979",163,3,"Red-headed Woodpecker",1199
"2980",163,3,"Red-shouldered Hawk",1178
"2981",163,3,"Red-tailed Hawk",1199
"2982",163,3,"Red-winged Blackbird",1177
"2983",163,3,"Ruby-throated Hummingbird",1199
"2984",163,3,"Scarlet Tanager",1199
"2985",163,3,"Summer Tanager",1199
"2986",163,3,"Tufted Titmouse",1199
"2987",163,3,"Turkey Vulture",2
"2988",163,3,"White-breasted Nuthatch",1181
"2989",163,3,"White-eyed Vireo",1199
"2990",163,3,"Yellow-billed Cuckoo",1199
"2991",163,3,"Yellow-throated Vireo",1199
"2992",163,3,"Yellow-throated Warbler",1199
"2993",164,0,"Acadian Flycatcher",1
"2994",164,0,"American Crow",1
"2995",164,0,"American Goldfinch",1
"2996",164,0,"American Redstart",1
"2997",164,0,"Barred Owl",1
"2998",164,0,"Belted Kingfisher",1
"2999",164,0,"Black Vulture",1
"3000",164,0,"Black-and-white Warbler",1
"3001",164,0,"Blue Grosbeak",1
"3002",164,0,"Blue Jay",1
"3003",164,0,"Blue-gray Gnatcatcher",1
"3004",164,0,"Brown Thrasher",1
"3005",164,0,"Brown-headed Cowbird",1
"3006",164,0,"Brown-headed Nuthatch",1
"3007",164,0,"Carolina Chickadee",1
"3008",164,0,"Carolina Wren",1
"3009",164,0,"Chimney Swift",1
"3010",164,0,"Chipping Sparrow",1
"3011",164,0,"Common Grackle",1
"3012",164,0,"Common Yellowthroat",1
"3013",164,0,"Downy Woodpecker",1
"3014",164,0,"Eastern Bluebird",1
"3015",164,0,"Eastern Kingbird",1
"3016",164,0,"Eastern Phoebe",1
"3017",164,0,"Eastern Towhee",1
"3018",164,0,"Eastern Wood-Pewee",1
"3019",164,0,"Fish Crow",1
"3020",164,0,"Great Blue Heron",1
"3021",164,0,"Great Crested Flycatcher",1
"3022",164,0,"Hairy Woodpecker",1
"3023",164,0,"House Finch",1
"3024",164,0,"Indigo Bunting",1
"3025",164,0,"Killdeer",1
"3026",164,0,"Mourning Dove",1
"3027",164,0,"Northern Cardinal",1
"3028",164,0,"Northern Flicker",1
"3029",164,0,"Northern Mockingbird",1
"3030",164,0,"Northern Parula",1
"3031",164,0,"Osprey",1
"3032",164,0,"Ovenbird",1
"3033",164,0,"Pileated Woodpecker",1
"3034",164,0,"Pine Warbler",1
"3035",164,0,"Red-bellied Woodpecker",1
"3036",164,0,"Red-eyed Vireo",1
"3037",164,0,"Red-headed Woodpecker",1
"3038",164,0,"Red-shouldered Hawk",1
"3039",164,0,"Red-tailed Hawk",1
"3040",164,0,"Red-winged Blackbird",1
"3041",164,0,"Ruby-throated Hummingbird",1
"3042",164,0,"Scarlet Tanager",1
"3043",164,0,"Summer Tanager",1
"3044",164,0,"Tufted Titmouse",1
"3045",164,0,"White-breasted Nuthatch",1
"3046",164,0,"White-eyed Vireo",1
"3047",164,0,"Yellow-billed Cuckoo",1
"3048",164,0,"Yellow-throated Vireo",1
"3049",164,0,"Yellow-throated Warbler",1
"3050",164,1,"Acadian Flycatcher",1200
"3051",164,1,"American Crow",1179
"3052",164,1,"American Goldfinch",1200
"3053",164,1,"American Redstart",1195
"3054",164,1,"Barred Owl",1185
"3055",164,1,"Belted Kingfisher",1191
"3056",164,1,"Black Vulture",547
"3057",164,1,"Black-and-white Warbler",1198
"3058",164,1,"Blue Grosbeak",1200
"3059",164,1,"Blue Jay",1200
"3060",164,1,"Blue-gray Gnatcatcher",1197
"3061",164,1,"Brown Thrasher",905
"3062",164,1,"Brown-headed Cowbird",1193
"3063",164,1,"Brown-headed Nuthatch",1199
"3064",164,1,"Carolina Chickadee",1198
"3065",164,1,"Carolina Wren",1150
"3066",164,1,"Chimney Swift",1053
"3067",164,1,"Chipping Sparrow",1174
"3068",164,1,"Common Grackle",1125
"3069",164,1,"Common Yellowthroat",1200
"3070",164,1,"Downy Woodpecker",1068
"3071",164,1,"Eastern Bluebird",1170
"3072",164,1,"Eastern Kingbird",1181
"3073",164,1,"Eastern Phoebe",1199
"3074",164,1,"Eastern Towhee",1196
"3075",164,1,"Eastern Wood-Pewee",1200
"3076",164,1,"European Starling",9
"3077",164,1,"Fish Crow",427
"3078",164,1,"Great Blue Heron",1167
"3079",164,1,"Great Crested Flycatcher",1199
"3080",164,1,"Hairy Woodpecker",1103
"3081",164,1,"House Finch",798
"3082",164,1,"Indigo Bunting",1200
"3083",164,1,"Killdeer",532
"3084",164,1,"Mourning Dove",1196
"3085",164,1,"Northern Cardinal",1169
"3086",164,1,"Northern Flicker",1157
"3087",164,1,"Northern Mockingbird",641
"3088",164,1,"Northern Parula",1200
"3089",164,1,"Osprey",1062
"3090",164,1,"Ovenbird",1199
"3091",164,1,"Pileated Woodpecker",1190
"3092",164,1,"Pine Warbler",1200
"3093",164,1,"Red-bellied Woodpecker",1193
"3094",164,1,"Red-eyed Vireo",1200
"3095",164,1,"Red-headed Woodpecker",1189
"3096",164,1,"Red-shouldered Hawk",1132
"3097",164,1,"Red-tailed Hawk",1200
"3098",164,1,"Red-winged Blackbird",1158
"3099",164,1,"Ruby-throated Hummingbird",1192
"3100",164,1,"Scarlet Tanager",1200
"3101",164,1,"Summer Tanager",1200
"3102",164,1,"Tufted Titmouse",1199
"3103",164,1,"Turkey Vulture",11
"3104",164,1,"White-breasted Nuthatch",1077
"3105",164,1,"White-eyed Vireo",1195
"3106",164,1,"Yellow-billed Cuckoo",1200
"3107",164,1,"Yellow-throated Vireo",1199
"3108",164,1,"Yellow-throated Warbler",1200
"3109",164,2,"Acadian Flycatcher",1200
"3110",164,2,"American Crow",1170
"3111",164,2,"American Goldfinch",1197
"3112",164,2,"American Redstart",1195
"3113",164,2,"Barred Owl",1177
"3114",164,2,"Belted Kingfisher",1145
"3115",164,2,"Black Vulture",513
"3116",164,2,"Black-and-white Warbler",1199
"3117",164,2,"Blue Grosbeak",1200
"3118",164,2,"Blue Jay",1194
"3119",164,2,"Blue-gray Gnatcatcher",1197
"3120",164,2,"Brown Thrasher",793
"3121",164,2,"Brown-headed Cowbird",1193
"3122",164,2,"Brown-headed Nuthatch",1195
"3123",164,2,"Carolina Chickadee",1184
"3124",164,2,"Carolina Wren",1079
"3125",164,2,"Chimney Swift",919
"3126",164,2,"Chipping Sparrow",1124
"3127",164,2,"Common Grackle",967
"3128",164,2,"Common Yellowthroat",1200
"3129",164,2,"Downy Woodpecker",914
"3130",164,2,"Eastern Bluebird",1131
"3131",164,2,"Eastern Kingbird",1172
"3132",164,2,"Eastern Phoebe",1193
"3133",164,2,"Eastern Towhee",1198
"3134",164,2,"Eastern Wood-Pewee",1200
"3135",164,2,"European Starling",31
"3136",164,2,"Fish Crow",386
"3137",164,2,"Great Blue Heron",1118
"3138",164,2,"Great Crested Flycatcher",1200
"3139",164,2,"Hairy Woodpecker",1044
"3140",164,2,"House Finch",784
"3141",164,2,"Indigo Bunting",1200
"3142",164,2,"Killdeer",757
"3143",164,2,"Mourning Dove",1197
"3144",164,2,"Northern Cardinal",1103
"3145",164,2,"Northern Flicker",1117
"3146",164,2,"Northern Mockingbird",705
"3147",164,2,"Northern Parula",1200
"3148",164,2,"Osprey",1000
"3149",164,2,"Ovenbird",1200
"3150",164,2,"Pileated Woodpecker",1165
"3151",164,2,"Pine Warbler",1198
"3152",164,2,"Red-bellied Woodpecker",1194
"3153",164,2,"Red-eyed Vireo",1200
"3154",164,2,"Red-headed Woodpecker",1198
"3155",164,2,"Red-shouldered Hawk",1033
"3156",164,2,"Red-tailed Hawk",1193
"3157",164,2,"Red-winged Blackbird",1090
"3158",164,2,"Ruby-throated Hummingbird",1185
"3159",164,2,"Scarlet Tanager",1200
"3160",164,2,"Summer Tanager",1200
"3161",164,2,"Tufted Titmouse",1197
"3162",164,2,"White-breasted Nuthatch",933
"3163",164,2,"White-eyed Vireo",1180
"3164",164,2,"Yellow-billed Cuckoo",1200
"3165",164,2,"Yellow-throated Vireo",1200
"3166",164,2,"Yellow-throated Warbler",1200
"3167",164,3,"Acadian Flycatcher",1199
"3168",164,3,"American Crow",1199
"3169",164,3,"American Goldfinch",1199
"3170",164,3,"American Redstart",1199
"3171",164,3,"Barred Owl",1199
"3172",164,3,"Belted Kingfisher",1198
"3173",164,3,"Black Vulture",886
"3174",164,3,"Black-and-white Warbler",1199
"3175",164,3,"Blue Grosbeak",1199
"3176",164,3,"Blue Jay",1199
"3177",164,3,"Blue-gray Gnatcatcher",1199
"3178",164,3,"Brown Thrasher",944
"3179",164,3,"Brown-headed Cowbird",1199
"3180",164,3,"Brown-headed Nuthatch",1199
"3181",164,3,"Carolina Chickadee",1199
"3182",164,3,"Carolina Wren",1179
"3183",164,3,"Chimney Swift",979
"3184",164,3,"Chipping Sparrow",1197
"3185",164,3,"Common Grackle",1170
"3186",164,3,"Common Yellowthroat",1199
"3187",164,3,"Downy Woodpecker",1180
"3188",164,3,"Eastern Bluebird",1189
"3189",164,3,"Eastern Kingbird",1199
"3190",164,3,"Eastern Phoebe",1199
"3191",164,3,"Eastern Towhee",1199
"3192",164,3,"Eastern Wood-Pewee",1199
"3193",164,3,"European Starling",46
"3194",164,3,"Fish Crow",953
"3195",164,3,"Great Blue Heron",1198
"3196",164,3,"Great Crested Flycatcher",1199
"3197",164,3,"Hairy Woodpecker",1182
"3198",164,3,"House Finch",721
"3199",164,3,"Indigo Bunting",1199
"3200",164,3,"Killdeer",886
"3201",164,3,"Mourning Dove",1199
"3202",164,3,"Northern Cardinal",1199
"3203",164,3,"Northern Flicker",1199
"3204",164,3,"Northern Mockingbird",849
"3205",164,3,"Northern Parula",1199
"3206",164,3,"Osprey",1137
"3207",164,3,"Ovenbird",1199
"3208",164,3,"Pileated Woodpecker",1199
"3209",164,3,"Pine Warbler",1199
"3210",164,3,"Red-bellied Woodpecker",1199
"3211",164,3,"Red-eyed Vireo",1199
"3212",164,3,"Red-headed Woodpecker",1199
"3213",164,3,"Red-shouldered Hawk",1175
"3214",164,3,"Red-tailed Hawk",1199
"3215",164,3,"Red-winged Blackbird",1187
"3216",164,3,"Ruby-throated Hummingbird",1199
"3217",164,3,"Scarlet Tanager",1199
"3218",164,3,"Summer Tanager",1199
"3219",164,3,"Tufted Titmouse",1199
"3220",164,3,"Turkey Vulture",16
"3221",164,3,"White-breasted Nuthatch",1185
"3222",164,3,"White-eyed Vireo",1199
"3223",164,3,"Yellow-billed Cuckoo",1199
"3224",164,3,"Yellow-throated Vireo",1199
"3225",164,3,"Yellow-throated Warbler",1199
"3226",165,0,"Acadian Flycatcher",1
"3227",165,0,"American Crow",1
"3228",165,0,"American Goldfinch",1
"3229",165,0,"American Redstart",1
"3230",165,0,"Barred Owl",1
"3231",165,0,"Belted Kingfisher",1
"3232",165,0,"Black Vulture",1
"3233",165,0,"Black-and-white Warbler",1
"3234",165,0,"Blue Grosbeak",1
"3235",165,0,"Blue Jay",1
"3236",165,0,"Blue-gray Gnatcatcher",1
"3237",165,0,"Brown Thrasher",1
"3238",165,0,"Brown-headed Cowbird",1
"3239",165,0,"Brown-headed Nuthatch",1
"3240",165,0,"Carolina Chickadee",1
"3241",165,0,"Carolina Wren",1
"3242",165,0,"Chipping Sparrow",1
"3243",165,0,"Common Grackle",1
"3244",165,0,"Common Yellowthroat",1
"3245",165,0,"Downy Woodpecker",1
"3246",165,0,"Eastern Bluebird",1
"3247",165,0,"Eastern Kingbird",1
"3248",165,0,"Eastern Phoebe",1
"3249",165,0,"Eastern Towhee",1
"3250",165,0,"Eastern Wood-Pewee",1
"3251",165,0,"Fish Crow",1
"3252",165,0,"Great Blue Heron",1
"3253",165,0,"Great Crested Flycatcher",1
"3254",165,0,"Hairy Woodpecker",1
"3255",165,0,"House Finch",1
"3256",165,0,"Indigo Bunting",1
"3257",165,0,"Mourning Dove",1
"3258",165,0,"Northern Cardinal",1
"3259",165,0,"Northern Flicker",1
"3260",165,0,"Northern Mockingbird",1
"3261",165,0,"Northern Parula",1
"3262",165,0,"Osprey",1
"3263",165,0,"Ovenbird",1
"3264",165,0,"Pileated Woodpecker",1
"3265",165,0,"Pine Warbler",1
"3266",165,0,"Red-bellied Woodpecker",1
"3267",165,0,"Red-eyed Vireo",1
"3268",165,0,"Red-headed Woodpecker",1
"3269",165,0,"Red-shouldered Hawk",1
"3270",165,0,"Red-tailed Hawk",1
"3271",165,0,"Red-winged Blackbird",1
"3272",165,0,"Ruby-throated Hummingbird",1
"3273",165,0,"Scarlet Tanager",1
"3274",165,0,"Summer Tanager",1
"3275",165,0,"Tufted Titmouse",1
"3276",165,0,"White-breasted Nuthatch",1
"3277",165,0,"White-eyed Vireo",1
"3278",165,0,"Yellow-billed Cuckoo",1
"3279",165,0,"Yellow-throated Vireo",1
"3280",165,0,"Yellow-throated Warbler",1
"3281",165,1,"Acadian Flycatcher",1200
"3282",165,1,"American Crow",1200
"3283",165,1,"American Goldfinch",1200
"3284",165,1,"American Redstart",1200
"3285",165,1,"Barred Owl",1200
"3286",165,1,"Belted Kingfisher",1200
"3287",165,1,"Black Vulture",1137
"3288",165,1,"Black-and-white Warbler",1200
"3289",165,1,"Blue Grosbeak",1200
"3290",165,1,"Blue Jay",1200
"3291",165,1,"Blue-gray Gnatcatcher",1200
"3292",165,1,"Brown Thrasher",906
"3293",165,1,"Brown-headed Cowbird",1200
"3294",165,1,"Brown-headed Nuthatch",1200
"3295",165,1,"Carolina Chickadee",1200
"3296",165,1,"Carolina Wren",1199
"3297",165,1,"Chimney Swift",1059
"3298",165,1,"Chipping Sparrow",1199
"3299",165,1,"Common Grackle",1195
"3300",165,1,"Common Yellowthroat",1200
"3301",165,1,"Downy Woodpecker",1200
"3302",165,1,"Eastern Bluebird",1195
"3303",165,1,"Eastern Kingbird",1168
"3304",165,1,"Eastern Phoebe",1200
"3305",165,1,"Eastern Towhee",1200
"3306",165,1,"Eastern Wood-Pewee",1200
"3307",165,1,"European Starling",26
"3308",165,1,"Fish Crow",991
"3309",165,1,"Great Blue Heron",1172
"3310",165,1,"Great Crested Flycatcher",1200
"3311",165,1,"Hairy Woodpecker",1195
"3312",165,1,"House Finch",551
"3313",165,1,"Indigo Bunting",1200
"3314",165,1,"Killdeer",181
"3315",165,1,"Mourning Dove",1200
"3316",165,1,"Northern Cardinal",1200
"3317",165,1,"Northern Flicker",1200
"3318",165,1,"Northern Mockingbird",915
"3319",165,1,"Northern Parula",1200
"3320",165,1,"Osprey",1198
"3321",165,1,"Ovenbird",1200
"3322",165,1,"Pileated Woodpecker",1200
"3323",165,1,"Pine Warbler",1200
"3324",165,1,"Red-bellied Woodpecker",1200
"3325",165,1,"Red-eyed Vireo",1200
"3326",165,1,"Red-headed Woodpecker",1200
"3327",165,1,"Red-shouldered Hawk",1176
"3328",165,1,"Red-tailed Hawk",1200
"3329",165,1,"Red-winged Blackbird",1163
"3330",165,1,"Ruby-throated Hummingbird",1200
"3331",165,1,"Scarlet Tanager",1200
"3332",165,1,"Summer Tanager",1200
"3333",165,1,"Tufted Titmouse",1200
"3334",165,1,"Turkey Vulture",20
"3335",165,1,"White-breasted Nuthatch",1200
"3336",165,1,"White-eyed Vireo",1200
"3337",165,1,"Yellow-billed Cuckoo",1200
"3338",165,1,"Yellow-throated Vireo",1200
"3339",165,1,"Yellow-throated Warbler",1200
"3340",165,2,"Acadian Flycatcher",1200
"3341",165,2,"American Crow",1200
"3342",165,2,"American Goldfinch",1198
"3343",165,2,"American Redstart",1200
"3344",165,2,"Barred Owl",1200
"3345",165,2,"Belted Kingfisher",1199
"3346",165,2,"Black Vulture",1102
"3347",165,2,"Black-and-white Warbler",1200
"3348",165,2,"Blue Grosbeak",1200
"3349",165,2,"Blue Jay",1199
"3350",165,2,"Blue-gray Gnatcatcher",1200
"3351",165,2,"Brown Thrasher",768
"3352",165,2,"Brown-headed Cowbird",1200
"3353",165,2,"Brown-headed Nuthatch",1200
"3354",165,2,"Carolina Chickadee",1200
"3355",165,2,"Carolina Wren",1178
"3356",165,2,"Chimney Swift",897
"3357",165,2,"Chipping Sparrow",1192
"3358",165,2,"Common Grackle",1162
"3359",165,2,"Common Yellowthroat",1200
"3360",165,2,"Downy Woodpecker",1186
"3361",165,2,"Eastern Bluebird",1186
"3362",165,2,"Eastern Kingbird",1171
"3363",165,2,"Eastern Phoebe",1199
"3364",165,2,"Eastern Towhee",1200
"3365",165,2,"Eastern Wood-Pewee",1200
"3366",165,2,"European Starling",8
"3367",165,2,"Fish Crow",726
"3368",165,2,"Great Blue Heron",1188
"3369",165,2,"Great Crested Flycatcher",1200
"3370",165,2,"Hairy Woodpecker",1186
"3371",165,2,"House Finch",591
"3372",165,2,"Indigo Bunting",1200
"3373",165,2,"Killdeer",471
"3374",165,2,"Mourning Dove",1195
"3375",165,2,"Northern Cardinal",1200
"3376",165,2,"Northern Flicker",1198
"3377",165,2,"Northern Mockingbird",778
"3378",165,2,"Northern Parula",1200
"3379",165,2,"Osprey",1183
"3380",165,2,"Ovenbird",1200
"3381",165,2,"Pileated Woodpecker",1200
"3382",165,2,"Pine Warbler",1200
"3383",165,2,"Red-bellied Woodpecker",1200
"3384",165,2,"Red-eyed Vireo",1199
"3385",165,2,"Red-headed Woodpecker",1200
"3386",165,2,"Red-shouldered Hawk",1136
"3387",165,2,"Red-tailed Hawk",1200
"3388",165,2,"Red-winged Blackbird",1147
"3389",165,2,"Ruby-throated Hummingbird",1200
"3390",165,2,"Scarlet Tanager",1200
"3391",165,2,"Summer Tanager",1200
"3392",165,2,"Tufted Titmouse",1200
"3393",165,2,"Turkey Vulture",9
"3394",165,2,"White-breasted Nuthatch",1193
"3395",165,2,"White-eyed Vireo",1200
"3396",165,2,"Yellow-billed Cuckoo",1200
"3397",165,2,"Yellow-throated Vireo",1200
"3398",165,2,"Yellow-throated Warbler",1200
"3399",165,3,"Acadian Flycatcher",1199
"3400",165,3,"American Crow",1199
"3401",165,3,"American Goldfinch",1198
"3402",165,3,"American Redstart",1199
"3403",165,3,"Barred Owl",1199
"3404",165,3,"Belted Kingfisher",1194
"3405",165,3,"Black Vulture",1103
"3406",165,3,"Black-and-white Warbler",1199
"3407",165,3,"Blue Grosbeak",1199
"3408",165,3,"Blue Jay",1199
"3409",165,3,"Blue-gray Gnatcatcher",1199
"3410",165,3,"Brown Thrasher",570
"3411",165,3,"Brown-headed Cowbird",1199
"3412",165,3,"Brown-headed Nuthatch",1199
"3413",165,3,"Carolina Chickadee",1199
"3414",165,3,"Carolina Wren",1172
"3415",165,3,"Chimney Swift",1058
"3416",165,3,"Chipping Sparrow",1198
"3417",165,3,"Common Grackle",1130
"3418",165,3,"Common Yellowthroat",1199
"3419",165,3,"Downy Woodpecker",1169
"3420",165,3,"Eastern Bluebird",1194
"3421",165,3,"Eastern Kingbird",1186
"3422",165,3,"Eastern Phoebe",1192
"3423",165,3,"Eastern Towhee",1199
"3424",165,3,"Eastern Wood-Pewee",1199
"3425",165,3,"European Starling",12
"3426",165,3,"Fish Crow",771
"3427",165,3,"Great Blue Heron",1181
"3428",165,3,"Great Crested Flycatcher",1199
"3429",165,3,"Hairy Woodpecker",1159
"3430",165,3,"House Finch",763
"3431",165,3,"Indigo Bunting",1199
"3432",165,3,"Killdeer",486
"3433",165,3,"Mourning Dove",1199
"3434",165,3,"Northern Cardinal",1198
"3435",165,3,"Northern Flicker",1198
"3436",165,3,"Northern Mockingbird",772
"3437",165,3,"Northern Parula",1199
"3438",165,3,"Osprey",1185
"3439",165,3,"Ovenbird",1199
"3440",165,3,"Pileated Woodpecker",1199
"3441",165,3,"Pine Warbler",1199
"3442",165,3,"Red-bellied Woodpecker",1199
"3443",165,3,"Red-eyed Vireo",1199
"3444",165,3,"Red-headed Woodpecker",1199
"3445",165,3,"Red-shouldered Hawk",1121
